sentence	label
جايبين واحد مهبول باش اقوللنا ابدان الانبياء تاكلت الله لا تربحوا ولا تربح الي جايبوا اعداء الدين	1
أفضل أطباء في العالم هم أشعة الشمس شرب الماء النوم الكافي الهواء الطلق المشي الغذاء الصحي	0
يالله استر على الأبرياء حرب شوارع خيالية في صنعاء و أطقم حوثية ودبابات كثيرة محروقة وقتلى مرميين في الشارع اشوفهم من الشباك	0
لا فلح لا في التمثيل لا و لا السياسة	1
احسن الفنانين الي في تونس صلاح مصباح و مقداد السهيلي و محمد الجبالي	1
عالي يا الاتحاد	0
حاجة واحدة مفهمتهاش علاش تجيبو فيه في البرامج التلفزية واحد ماسط لاسط قعر موش متربي ميجيش ربع فنان	1
ارقد يا امعه قالو من قال هلك الناس فهو اهلكهم ومن قال جهل الناس فهو اجهلهم يكفي بقبقة خليك انسان وطني واتكلم بكلمة متزنة يحترمك الجميع	0
ياسر حلوة اللقطة هاذي	1
نحترمو و نقدرو	1
اهم حاجه هادئ البال معتدل المزاااج	0
تخلطت في الكامبنو	0
الله يجعلنا من صوامه وقوامه	0
ﺍﻟﻠﻬﻢ ﺍﻥ ﺍﻟﻄﺮﻳﻖ ﻃﻮﻳﻞ ﻭﻟﻴﺲ ﻣﻌﻲ ﺍﻻ ﻧﻔﺴﻲ ﻓﻜﻦ ﻣﻌﻲ ﺃﺭﺷﺪﻧﻲ ﺑﺤﻜﻤﺘﻚ ﻻ ﺑﺤﻜﻤﺘﻲ ﻭﺩﻟﻨﻲ ﻋﻠﻰ ﻣﺎﺗﺸﺎﺀ ﻻ ﻋﻠﻰ ﻣﺎ ﺃﺷﺎﺀ ﺃﻧﺖ ﺻﺎﺣﺐ ﺍﻷﻣﺮ ﻭﺃﻧﺎ ﻟﻴﺲ ﻟﻲ ﻣﻦ ﺍﻷﻣﺮ ﺷﻲ	0
اللهم ضيق عليه أنفاسه وعسر ميتته إلى أجل هو بالغه	0
ادخل من الكمبيوتر وغير الاسم وكلمة السر وإذا ما نفع الغيه لمدة يوم ثم افتحه واعمل لك احتياطي	0
رقدي بسج مواصله لين احين	0
ي فديت الزعالين انا	0
باللهي تحطو فالتصويرة هاذي لراجل بلعاني باش تستفزو الناس و يعملو كونتار ملة قناة و ملة مستوى	1
مسطوها تقسط علينا كمرت البو صب الحلقه و يزي فك	1
لا اله الا الله اشتاتا اشتوت ربنا يبعدهم حابس حابس	0
تسلمي يا احسن دكتوره اعلاميه في عمر المختار	0
تابعوني رتويت للتويته شارك فالهاش وتابع كل اللي بيشارك اكتب تم هتزيد400متابع	0
ماسط وكنا ننتظر احسن من هذا العمل من الحوار التونسى لكن مع الاسف	1
جلول م ن ميحشمش	1
كنت بقولك خليك جنبي ماتهزتش و هونت عليك	0
الصهاينه والمجوس وجهان لعملة واحده	0
برافو امين في كل مرة تجيبلنا تحفة كيفك هههههههه	1
يعم حسبي الله ونعم الوكيل فيك وشكرا ع النصيحه	0
لاحولا ولا قوة إلا بالله	1
ايه وبعد مايق ص عثمان بحلمه المعروف على اده بالي ويفسر الحلم رح يوافق	0
فيديو يشعل الفايسبوك بالمغرب شوفو شنو وقع بين برلماني وسيدات اتهموه بال	0
راك ماسط راك لاسط كلكلاسط	1
بالشبشب والله مش الجزمه بس	0
بنقول اشمعني هو	0
الأخ الفاضل رشيد عبدالله رشيد الجربوع الله يتمم عليه الصحة والعافية	0
اقوى خمس مشاهد حدثت على سينماء الشيعة عفوا مسرح الحسينيات	0
اجهزة وصحون الاقمار الاصطناعية التي تم شرائها من شركة تيليمن تم مصادرها رغم انها مرخصة وقانونية ياترى وين نحن رايحين	0
راجل	1
مصطفى فنان هايل كمل اخدم وشيهمك فالعباد برافو صطوفة	1
صدقيني اللي ما يردش الابتسامة وما يعاملش بالمثل عنده خلل في شخصيته وغالبا ح يكون معبي عوج من تجربة شخصية الكلام هذا أكيد في استثناءات قليلة طبعا	0
جميلة أنيقة وفوق من ذلك عفوية ربي يكون في عونها	1
تعببب الموت كيف بداوم	0
حثالة جرذ طحان	1
آستغربت تصريح قذاف الدم بخصوص تأييده ل داعش ولكن زال هذا العجب عندما عرفت السبب لقد كان يقصد الداعشيين الذين يعدهم في ليبيا	0
عيب عليك حل مشاكلكم مع بعضكم واش دخل أمك وامه	1
ر ب ك ل م ة ل ط يف ة ت وق ظ ف ي الق ل ب ف رح ة و تقتل ف ي النف س ب غ ض حفظكم الله من كل شر ومكروه واسعدت كل اوقاتكم بالخير والسلام وجمعتكم طيبة ومباركة	0
الرد الوحيد الي ينفع يتقال الحمد لله علي نعمة الاسلام	0
ايه كان عندك الجواب قوليهولنا	0
كلام معقول برشا و عقلاني	1
مااحلاك عبد الفتاح مورو	1
احملة نتواصلة و في رمضان اكثر يا قناة العهر	1
أسمعو صاروخ من صواريخ الشيعة	0
هل تفتقد شخصا ما ماما وجدتي واختي ربنا يرحمهم	0
حجم الفساد في وزارة الكهرباء هو الاكبر في تاريخ العراق ولكن لحد الان لم تسأل وزاره ولم يحاسب وزير	0
والله تعجبني إن شاءالله بالتوفيق ونجاح	1
اتراب ماكافيهم منها ذل عندهم اطار من احسن مدن موريتانيا واكثرها تدخلا ت للدولة	0
تحكي ياسر بيداها و معندهاش شخصيه و عمرها مكانت فنانه و زيد تتمعجن تتعلم فشويه تشقنيس و تزعبين ذري حافضه كلمتين جايه تمصمص فاهم و اخيرا اذهبي وهف يهزك	1
البت دي خبرة مرمدك سيدك وليد يا كلبة تونس برجالها و إسلامها و دينها واضح الإسلام والكلاب لتنبح كيفك عندها الرجال لتسكتكم	1
الل هم عفوك عم ا فات و حسن تدبيرك لما هو آت	0
منحط لا تربيه لا ثقافه تو من قلة المسرحيين جايبينو هنكره و تو هذا تسميوه مسرحي من اصلو	1
فنان ذكي رغم صوته المتواضع	1
شكرا للرد الراقي من نقابة أوكتال وحسن الرد بارك الله فيكم وأتمنى من باقي المؤسسات الحذو مثلكم المصلحة مشتركة الوطن اولى به المواطن وابن البلد لا مكان للمزورين داخل البلد	0
والله لا نعرف اش يحكي هالمسلسل لكن حسب ما فهمت من هالاشهارات انو فمة ولد غير شرعي و لا حشمة ولا جعرة نهار كامل ناس تفركس شكون هو وولات الحكاية كيما هكا بسيطة انو يتناقشوها و يحكوها	1
سيجبرك جبر ا يليق به وليغلبن جبره كسرك ولتصلحن رحمته حزنك ولي لط فن لطفه فواجعك فإستند بظهرك المائل على بابه سبحانه	0
عليك أن تتحم ل عواقب شدة إنتباهك ودقة ملاحظتك طوال الوقت ليست ميزة تامة	0
بتحطيلي العقده ف المنشار	0
كان حكيت على أسباب الفقر و الأرهاب ولقيتول الحل خير	1
انا اذا تعدل مزاجي خمس دقايق اسوي اشياء اتورط فيها اسبوعين	0
سيدة المسرح	1
بس يا بابا	0
الف مبروك ياخوي عالمولودة اليديدة جعلها الله من مواليد السعادة وجعلها قرة عين لوالديها وجعلها الله	0
لما مش بيكون في هدف معين وبكون تايه وده لما بيحصل بستعين باللي بؤمن به وبرجع أركز علي هدفي	0
ربنا يقومك بالسلامه ياكابتن	0
مشالله عليها	1
يحدث في تونس الحكم على مواطن بـ10 سنوات سجنا لأنه دافع على نفسه من براكاج	1
بيني وبينك ما بين البين بين شيء من اللاشيء كـ قاف بعد الشين وما ق بلها عين	0
بسم الله مشاء الله الله يحميك كي وترجع لبلاد وتشوفيي أهلاك يا حبيبتي الله يسعدك	1
برافو راجل و كلامو محترم و الرجلة مواقف	1
أقعد مع الجمهور باش منسمعوكش مرزنك عبد	1
لا كتر خيركم	0
عزا فيك وفي أمك إلي معرفتش تربيك إنتي وخوك كل مرة تمدو وجوهكم وتكلاشو في لطفي قلشعليكم من عائلة ملكية فيق على روحك إنتي وخوك أمك فنانة لا مشت لا جيت و بوك كلون وإنتي وخوك أتفه منكم مفماش ملا منظر على صباح	1
عيسى المليك الامور طيبه ياشباب شركات الاتصالات ممثله بmtn ويمن موبايل وسبأفون ساعدونا بتوعيه المواطنين بماتقوم به وزارة الاتصالات ويمن نت وشركات الاتصال من حرب على المواطن	0
